price_in_rp,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,electricity,floors,year_built,garages, Bekasi, Bogor, Depok, Jakarta Barat, Jakarta Pusat, Jakarta Selatan, Jakarta Timur, Jakarta Utara, Tangerang
-2147483648,4,2,928,100,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
260000000,4,2,100,70,0,1300,1,2019,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
-2147483648,3,2,394,176,1,6600,2,2010,1,0,1,0,0,0,0,0,0,0
1550000000,3,2,170,90,1,2200,2,2018,0,0,1,0,0,0,0,0,0,0
875000000,2,1,105,80,1,2200,1,2014,0,0,1,0,0,0,0,0,0,0
-2147483648,6,3,563,171,2,2200,1,2013,2,0,1,0,0,0,0,0,0,0
1370000000,3,3,195,149,0,3160,2,2018,1,0,1,0,0,0,0,0,0,0
1500000000,3,2,136,168,1,4400,2,2012,0,0,1,0,0,0,0,0,0,0
-2147483648,4,3,198,170,2,3500,2,2018,0,0,1,0,0,0,0,0,0,0
-2147483648,4,3,240,250,3,3160,1,2018,1,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2022,0,0,1,0,0,0,0,0,0,0
-2147483648,4,4,180,180,2,3160,2,2018,0,0,1,0,0,0,0,0,0,0
-2147483648,4,4,240,228,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
1330000000,3,2,160,88,2,2200,1,2022,0,0,1,0,0,0,0,0,0,0
-2147483648,5,3,465,347,0,5500,2,2018,0,0,1,0,0,0,0,0,0,0
1250000000,3,2,214,275,2,3500,2,2010,0,0,1,0,0,0,0,0,0,0
575000000,2,1,90,80,0,3160,1,2017,0,0,1,0,0,0,0,0,0,0
476000000,2,1,86,40,1,1300,1,2022,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
540000000,2,1,85,45,1,1300,1,2022,0,0,1,0,0,0,0,0,0,0
360000000,2,1,72,36,1,1300,1,2021,0,0,1,0,0,0,0,0,0,0
451000000,2,1,60,32,1,1300,1,2022,1,0,1,0,0,0,0,0,0,0
443000000,2,1,60,36,1,1300,1,2022,1,0,1,0,0,0,0,0,0,0
439000000,2,1,60,36,1,1300,1,2022,1,0,1,0,0,0,0,0,0,0
425000000,2,1,60,36,1,1300,1,2022,1,0,1,0,0,0,0,0,0,0
415000000,2,1,60,36,1,1300,1,2022,1,0,1,0,0,0,0,0,0,0
409000000,2,1,60,36,0,1300,1,2022,1,0,1,0,0,0,0,0,0,0
300000000,2,1,84,42,1,1300,1,2020,0,0,1,0,0,0,0,0,0,0
470000000,2,1,147,40,1,1300,1,2018,1,0,1,0,0,0,0,0,0,0
470000000,2,1,147,40,1,1300,1,2018,1,0,1,0,0,0,0,0,0,0
599000000,2,1,42,84,0,1300,1,2020,0,0,1,0,0,0,0,0,0,0
200000000,2,1,50,36,1,1300,1,2018,1,0,1,0,0,0,0,0,0,0
-2147483648,4,3,1337,144,1,900,1,2018,1,0,1,0,0,0,0,0,0,0
650000000,3,2,60,90,1,1300,3,2020,0,0,1,0,0,0,0,0,0,0
1800000000,4,2,487,250,0,3160,2,2018,0,0,1,0,0,0,0,0,0,0
900000000,4,2,150,100,0,3160,1,2018,0,0,1,0,0,0,0,0,0,0
1500000000,3,2,1000,150,0,1300,2,2005,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
-2147483648,3,3,363,170,0,4400,1,2015,2,0,1,0,0,0,0,0,0,0
-2147483648,3,3,531,222,1,4400,1,2015,2,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,2,2022,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
285000000,2,1,60,36,0,1300,1,2022,1,0,1,0,0,0,0,0,0,0
285000000,2,1,60,36,1,1300,1,2022,1,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
459000000,2,1,60,32,1,3160,1,2022,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
600000000,2,1,102,102,1,900,1,2013,0,0,1,0,0,0,0,0,0,0
-2147483648,3,3,202,186,2,3500,2,2020,2,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
835000000,2,1,90,60,1,1300,1,2019,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
879000000,3,2,92,71,1,2200,2,2022,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2018,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2022,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2022,0,0,1,0,0,0,0,0,0,0
900000000,3,2,109,90,1,3500,1,2016,1,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2022,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2022,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2022,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2022,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2022,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2022,0,0,1,0,0,0,0,0,0,0
1350000000,3,2,94,96,1,2200,1,2022,0,0,1,0,0,0,0,0,0,0
1500000000,4,2,150,100,2,2200,2,2022,0,0,1,0,0,0,0,0,0,0
628000000,3,2,60,63,2,1300,2,2018,0,0,1,0,0,0,0,0,0,0
595000000,2,1,90,45,1,3160,1,2018,0,0,1,0,0,0,0,0,0,0
685000000,3,2,64,60,1,1300,2,2022,0,0,1,0,0,0,0,0,0,0
285000000,2,1,66,45,1,1300,1,2018,1,0,1,0,0,0,0,0,0,0
400000000,2,1,60,40,1,1300,1,2022,0,0,1,0,0,0,0,0,0,0
800000000,3,2,70,60,1,2200,2,2022,0,0,1,0,0,0,0,0,0,0
300000000,2,1,72,50,1,1300,1,2018,1,0,1,0,0,0,0,0,0,0
850000000,3,2,170,110,1,1300,1,2018,1,0,1,0,0,0,0,0,0,0
1200000000,2,1,170,100,1,1300,1,2018,1,0,1,0,0,0,0,0,0,0
550000000,3,2,132,100,0,1300,1,2018,0,0,1,0,0,0,0,0,0,0
355000000,3,2,72,65,1,1300,1,2022,1,0,1,0,0,0,0,0,0,0
430000000,3,2,72,100,1,1300,1,2022,1,0,1,0,0,0,0,0,0,0
245000000,2,1,84,56,0,3160,1,2018,0,0,1,0,0,0,0,0,0,0
245000000,2,1,72,60,0,3160,1,2018,0,0,1,0,0,0,0,0,0,0
950000000,2,1,160,45,0,3160,1,2018,0,0,1,0,0,0,0,0,0,0
250000000,2,1,72,60,0,3160,1,2018,0,0,1,0,0,0,0,0,0,0
250000000,2,1,72,60,0,3160,1,2018,0,0,1,0,0,0,0,0,0,0
295000000,2,1,120,30,0,3160,1,2018,0,0,1,0,0,0,0,0,0,0
235000000,2,1,72,36,0,3160,1,2018,0,0,1,0,0,0,0,0,0,0
350000000,2,1,90,55,1,1300,1,2022,0,0,1,0,0,0,0,0,0,0
350000000,2,1,90,55,1,1300,1,2022,1,0,1,0,0,0,0,0,0,0
350000000,2,1,90,55,1,1300,1,2022,1,0,1,0,0,0,0,0,0,0
225000000,2,1,90,36,0,3160,1,2018,0,0,1,0,0,0,0,0,0,0
280000000,2,1,90,36,0,3160,1,2018,0,0,1,0,0,0,0,0,0,0
650000000,2,2,144,70,1,1300,1,2018,1,0,1,0,0,0,0,0,0,0
549000000,2,1,120,38,1,1300,1,2018,1,0,1,0,0,0,0,0,0,0
434000000,2,1,90,36,1,1300,1,2018,1,0,1,0,0,0,0,0,0,0
750000000,2,2,84,70,1,3500,1,2020,0,0,1,0,0,0,0,0,0,0
450000000,2,1,72,36,1,1300,1,2019,1,0,1,0,0,0,0,0,0,0
1100000000,3,3,155,103,1,2200,2,2018,0,0,1,0,0,0,0,0,0,0
-2147483648,4,4,162,300,1,3500,2,2018,0,0,1,0,0,0,0,0,0,0
1800000000,3,3,162,170,1,2200,2,2018,0,0,1,0,0,0,0,0,0,0
-2147483648,4,3,351,150,1,3300,2,2018,0,0,1,0,0,0,0,0,0,0
1050000000,2,1,115,95,0,2200,1,2018,0,0,1,0,0,0,0,0,0,0
775000000,3,2,72,69,2,2200,2,2022,1,0,1,0,0,0,0,0,0,0
919000000,3,2,110,69,1,2200,2,2022,0,0,1,0,0,0,0,0,0,0
908000000,3,2,108,69,1,2200,1,2022,0,0,1,0,0,0,0,0,0,0
775000000,3,2,72,69,1,2200,2,2022,0,0,1,0,0,0,0,0,0,0
440000000,2,1,78,42,0,1300,1,2022,1,0,1,0,0,0,0,0,0,0
1020000000,4,3,112,133,0,2200,2,2022,1,0,1,0,0,0,0,0,0,0
805000000,4,2,91,112,0,2200,2,2022,1,0,1,0,0,0,0,0,0,0
500000000,3,3,200,350,0,3500,2,2015,2,0,1,0,0,0,0,0,0,0
-2147483648,4,3,198,350,2,4400,2,2018,0,0,1,0,0,0,0,0,0,0
820000000,4,2,178,100,1,2200,1,2005,0,0,1,0,0,0,0,0,0,0
389000000,3,3,110,161,2,2200,2,2021,0,0,1,0,0,0,0,0,0,0
85000000,2,1,72,72,1,1300,1,2017,0,0,1,0,0,0,0,0,0,0
338000000,2,1,72,36,1,1300,1,2022,0,0,1,0,0,0,0,0,0,0
550000000,2,1,72,32,1,2200,1,2012,1,0,1,0,0,0,0,0,0,0
799000000,3,2,74,70,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
811000000,3,2,72,70,0,1300,2,2022,2,0,0,1,0,0,0,0,0,0
660000000,2,1,80,45,0,2200,1,2018,1,0,0,1,0,0,0,0,0,0
1200000000,3,3,120,100,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
330000000,2,1,60,40,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
1200000000,3,3,120,100,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
660000000,2,1,80,45,0,2200,1,2018,1,0,0,1,0,0,0,0,0,0
-2147483648,3,4,180,200,1,2200,2,2018,1,0,0,1,0,0,0,0,0,0
790000000,3,2,72,85,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
690000000,2,1,75,50,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
1030000000,3,2,83,90,0,2200,2,2021,0,0,0,1,0,0,0,0,0,0
660000000,2,1,80,45,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
495000000,2,1,73,50,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
885000000,3,3,54,85,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
775000000,3,2,91,75,1,2200,1,2022,1,0,0,1,0,0,0,0,0,0
900000000,2,1,60,72,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
650000000,2,1,75,45,1,1300,1,2021,0,0,0,1,0,0,0,0,0,0
799000000,3,2,70,74,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
930000000,3,2,72,80,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
895000000,3,3,68,90,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
775000000,3,2,91,70,1,2200,1,2022,1,0,0,1,0,0,0,0,0,0
725000000,2,1,68,42,1,2200,1,2022,0,0,0,1,0,0,0,0,0,0
800000000,3,2,70,72,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
1150000000,3,3,70,110,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
494000000,2,1,66,40,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
940000000,3,3,88,100,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
1200000000,4,3,180,356,2,2200,2,2018,0,0,0,1,0,0,0,0,0,0
560000000,3,2,55,47,1,1300,2,2022,1,0,0,1,0,0,0,0,0,0
350000000,2,1,60,40,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
625000000,2,1,75,55,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
750000000,3,2,103,60,1,2200,1,2022,1,0,0,1,0,0,0,0,0,0
675000000,2,1,70,50,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
400000000,2,1,68,45,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
895000000,3,2,89,75,1,2200,1,2022,1,0,0,1,0,0,0,0,0,0
930000000,4,3,85,120,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
865000000,3,3,50,80,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1120000000,3,3,72,100,1,2200,2,2022,2,0,0,1,0,0,0,0,0,0
1150000000,3,2,70,100,0,3160,2,2022,1,0,0,1,0,0,0,0,0,0
1270000000,3,3,65,92,0,3160,2,2022,1,0,0,1,0,0,0,0,0,0
1000000000,3,2,100,84,0,3160,2,2022,2,0,0,1,0,0,0,0,0,0
220000000,2,1,60,36,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
390000000,2,2,150,54,2,1300,1,2022,1,0,0,1,0,0,0,0,0,0
1580000000,3,3,84,90,1,3500,2,2022,0,0,0,1,0,0,0,0,0,0
1300000000,3,3,75,103,1,2200,3,2022,2,0,0,1,0,0,0,0,0,0
945000000,3,2,60,74,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
1200000000,4,3,117,165,1,2200,2,2021,0,0,0,1,0,0,0,0,0,0
1580000000,3,3,84,85,2,3500,2,2022,0,0,0,1,0,0,0,0,0,0
550000000,2,1,63,37,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
-2147483648,4,4,232,150,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1050000000,5,2,83,154,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
875000000,3,2,61,78,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
1200000000,2,3,98,78,0,2200,2,2018,1,0,0,1,0,0,0,0,0,0
800000000,3,2,67,54,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
750000000,3,2,62,63,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
1980000000,4,3,143,180,1,3500,2,2017,0,0,0,1,0,0,0,0,0,0
1050000000,5,2,83,154,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
-2147483648,4,4,232,150,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
595000000,2,1,88,40,2,1300,1,2022,0,0,0,1,0,0,0,0,0,0
1050000000,5,2,83,154,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
535000000,2,1,73,40,0,1300,1,2022,0,0,0,1,0,0,0,0,0,0
897000000,3,2,90,70,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
678000000,3,2,60,54,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
617000000,2,2,60,46,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
-2147483648,4,4,232,150,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
1020000000,2,1,86,50,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
945000000,2,1,105,60,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
945000000,2,1,105,60,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
1050000000,3,2,83,154,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
840000000,2,1,84,48,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
1050000000,3,2,67,70,0,4400,1,2021,0,0,0,1,0,0,0,0,0,0
1020000000,3,2,67,70,0,2200,2,2021,0,0,0,1,0,0,0,0,0,0
1300000000,4,2,115,135,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
800000000,3,2,68,56,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
795000000,3,2,60,77,0,2200,2,2021,1,0,0,1,0,0,0,0,0,0
897000000,3,2,70,70,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
607000000,2,2,60,46,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
1950000000,2,2,158,90,0,2200,1,2014,0,0,0,1,0,0,0,0,0,0
-2147483648,2,1,218,45,4,2200,1,2018,0,0,0,1,0,0,0,0,0,0
710000000,3,2,62,70,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
800000000,3,3,101,78,1,3500,2,2022,1,0,0,1,0,0,0,0,0,0
850000000,3,2,56,60,1,1300,2,2022,0,0,0,1,0,0,0,0,0,0
900000000,4,2,178,135,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
839000000,3,2,70,69,0,2200,2,2020,2,0,0,1,0,0,0,0,0,0
662000000,2,2,40,52,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
679000000,3,2,57,54,0,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1960000000,3,3,163,130,0,3160,2,2020,1,0,0,1,0,0,0,0,0,0
1510000000,3,2,74,88,0,3160,2,2022,2,0,0,1,0,0,0,0,0,0
1470000000,3,2,90,90,0,3160,2,2020,1,0,0,1,0,0,0,0,0,0
1610000000,3,2,151,88,0,3160,2,2021,1,0,0,1,0,0,0,0,0,0
1340000000,3,3,78,110,0,3160,2,2022,2,0,0,1,0,0,0,0,0,0
865000000,3,2,58,76,0,3160,2,2022,1,0,0,1,0,0,0,0,0,0
563000000,2,1,61,37,0,1300,1,2022,0,0,0,1,0,0,0,0,0,0
563000000,2,1,61,37,0,1300,1,2022,0,0,0,1,0,0,0,0,0,0
563000000,2,1,61,37,0,1300,1,2022,0,0,0,1,0,0,0,0,0,0
670000000,2,1,92,45,2,3160,1,2018,0,0,0,1,0,0,0,0,0,0
260000000,2,1,60,36,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
365000000,2,1,62,36,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
660000000,2,1,82,50,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
195000000,2,1,40,36,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
440000000,2,1,60,36,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
400000000,3,2,203,130,2,1300,1,2018,2,0,0,1,0,0,0,0,0,0
85000000,2,1,60,30,0,900,1,2020,0,0,0,1,0,0,0,0,0,0
370000000,3,1,65,36,1,1300,1,2025,1,0,0,1,0,0,0,0,0,0
410000000,2,1,74,36,0,1300,1,2022,0,0,0,1,0,0,0,0,0,0
473000000,2,1,72,36,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
501000000,2,1,85,36,2,1300,1,2022,0,0,0,1,0,0,0,0,0,0
200000000,2,1,50,36,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
215000000,2,1,50,36,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
559000000,2,1,74,36,0,1300,1,2022,0,0,0,1,0,0,0,0,0,0
410000000,2,1,65,36,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
372000000,2,1,75,27,1,1300,1,2019,0,0,0,1,0,0,0,0,0,0
375000000,2,1,75,27,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
325000000,2,1,60,40,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
325000000,2,1,60,40,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
325000000,2,1,60,40,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
200000000,3,1,45,36,0,1300,1,2022,1,0,0,1,0,0,0,0,0,0
150000000,2,1,55,36,0,1300,1,2022,1,0,0,1,0,0,0,0,0,0
1560000000,3,2,109,90,2,2200,2,2018,0,0,0,1,0,0,0,0,0,0
849000000,3,3,50,85,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
960000000,3,2,70,115,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
615000000,2,1,70,48,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
940000000,3,3,88,120,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
775000000,3,2,91,70,1,2200,1,2022,1,0,0,1,0,0,0,0,0,0
625000000,2,1,75,50,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
680000000,2,2,64,60,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
700000000,2,1,105,55,2,1300,1,2022,2,0,0,1,0,0,0,0,0,0
600000000,2,1,85,50,1,2200,1,2022,1,0,0,1,0,0,0,0,0,0
995000000,4,3,80,95,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
774000000,3,2,92,70,1,2200,1,2022,1,0,0,1,0,0,0,0,0,0
590000000,2,1,70,48,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
754000000,3,2,50,70,0,1300,2,2022,1,0,0,1,0,0,0,0,0,0
774000000,3,2,68,56,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
799000000,3,2,70,60,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
600000000,2,1,85,50,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
725000000,2,1,70,55,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
790000000,3,2,70,89,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
900000000,3,2,60,80,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
680000000,2,2,60,60,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
1490000000,3,3,98,130,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
1490000000,3,3,95,130,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
484000000,2,1,72,45,0,1300,1,2022,0,0,0,1,0,0,0,0,0,0
1550000000,3,3,84,104,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
730000000,2,1,101,48,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
590000000,2,1,70,48,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
595000000,2,1,72,48,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
592000000,2,1,70,48,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
550000000,2,1,72,50,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
680000000,2,1,70,45,1,2200,1,2022,1,0,0,1,0,0,0,0,0,0
965000000,3,2,70,115,1,2200,2,2022,0,0,0,1,0,0,0,0,0,0
870000000,3,1,131,140,0,1300,1,2018,1,0,0,1,0,0,0,0,0,0
1260000000,3,2,164,95,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
780000000,2,1,72,42,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
900000000,3,1,81,81,0,1300,1,2018,1,0,0,1,0,0,0,0,0,0
780000000,2,1,72,42,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
1020000000,2,2,84,40,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
900000000,3,1,81,81,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
1260000000,3,2,164,95,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
780000000,2,1,72,42,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1020000000,2,2,84,40,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
1260000000,3,2,164,95,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
1150000000,3,2,94,70,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
500000000,2,1,75,50,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
870000000,3,1,131,140,0,1300,1,2018,1,0,0,1,0,0,0,0,0,0
870000000,3,1,131,140,0,1300,1,2018,1,0,0,1,0,0,0,0,0,0
960000000,2,1,108,90,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
870000000,3,1,131,140,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
960000000,2,1,108,90,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
870000000,3,1,131,140,0,1300,1,2018,1,0,0,1,0,0,0,0,0,0
960000000,2,1,108,90,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1260000000,3,2,164,95,1,2200,1,2018,1,0,0,1,0,0,0,0,0,0
630000000,3,1,72,52,1,2200,2,2022,1,0,0,1,0,0,0,0,0,0
470000000,2,1,70,48,1,1300,1,2019,0,0,0,1,0,0,0,0,0,0
484000000,2,1,72,45,1,1300,1,2022,0,0,0,1,0,0,0,0,0,0
785000000,3,2,84,70,1,2200,2,2021,0,0,0,1,0,0,0,0,0,0
1370000000,3,3,124,75,1,2200,2,2016,1,0,0,1,0,0,0,0,0,0
-2147483648,3,3,234,150,2,3500,1,2018,2,0,0,1,0,0,0,0,0,0
-2147483648,3,3,234,150,2,3500,1,2018,2,0,0,1,0,0,0,0,0,0
1140000000,3,2,84,76,0,1300,2,2018,1,0,0,1,0,0,0,0,0,0
780000000,3,1,98,68,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1560000000,3,2,72,90,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
660000000,2,1,72,72,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
750000000,3,2,60,60,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
1560000000,3,2,72,90,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
780000000,3,1,98,68,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
660000000,2,1,72,72,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
660000000,2,1,72,72,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
660000000,2,1,72,72,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1020000000,2,1,86,50,0,1300,1,2018,1,0,0,1,0,0,0,0,0,0
1560000000,3,2,72,90,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
800000000,2,1,96,71,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
465000000,2,1,60,38,0,1300,1,2022,0,0,0,1,0,0,0,0,0,0
800000000,2,1,96,71,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
660000000,2,1,72,72,1,1300,1,2018,0,0,0,1,0,0,0,0,0,0
1560000000,3,2,72,90,1,2200,2,2018,0,0,0,1,0,0,0,0,0,0
780000000,3,1,98,68,1,1300,1,2018,1,0,0,1,0,0,0,0,0,0
800000000,2,1,96,71,1,2200,1,2018,0,0,0,1,0,0,0,0,0,0
464000000,2,1,60,38,1,1300,1,2022,1,0,0,1,0,0,0,0,0,0
800000000,3,2,84,71,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
999000000,3,2,89,80,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
970000000,3,2,81,70,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
580000000,3,2,60,54,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
775000000,3,2,67,65,2,2200,2,2022,0,0,0,1,0,0,0,0,0,0
70000000,2,2,78,45,1,1300,1,2020,1,0,0,1,0,0,0,0,0,0
660000000,2,1,78,36,0,1300,1,2021,1,0,0,1,0,0,0,0,0,0
725000000,3,2,66,56,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
559000000,2,1,74,36,0,3160,1,2022,0,0,0,1,0,0,0,0,0,0
995000000,3,3,95,100,2,2200,2,2022,2,0,0,1,0,0,0,0,0,0
